Date,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.easting,samplingPoint.northing,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,pH Water,Temp Water,Cond @ 25C
2021-09-22,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2021-09-22T10:59:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.06,14.6,570
2021-10-18,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2021-10-18T09:11:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.96,12.1,580
2021-11-05,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2021-11-05T11:36:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.11,8.1,560
2021-12-02,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2021-12-02T13:24:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.11,7.3,566
2022-01-06,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-01-06T09:45:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.12,5.4,561
2022-02-01,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-02-01T11:33:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.18,8.2,567
2022-03-16,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-03-16T09:47:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.98,9.7,554
2022-04-05,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-04-05T12:18:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.22,11.1,562
2022-06-06,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-06-06T10:32:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.35,15.2,638
2022-06-14,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-06-14T11:33:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.24,16.6,540
2022-07-21,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-07-21T11:43:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.06,20.2,552
2022-08-04,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-08-04T11:27:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.14,19.4,551
2022-09-08,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-09-08T10:12:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.95,16.8,538
2022-10-19,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-10-19T11:24:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.99,13.8,565
2022-11-07,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-11-07T12:22:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,7.9,12.3,532
2022-12-12,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2022-12-12T15:58:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.16,4.8,581
2023-01-30,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-01-30T12:06:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.12,7.8,569
2023-02-20,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-02-20T10:11:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.11,9.5,573
2023-03-13,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-03-13T12:27:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.07,10.2,537
2023-04-27,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-04-27T14:30:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.23,11.1,561
2023-05-18,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-05-18T14:32:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,8.17,14.7,563
2023-06-13,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-06-13T14:08:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.16,18.8,561
2023-07-10,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-07-10T13:57:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.18,17.9,556
2023-08-02,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-08-02T13:54:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.03,16.6,547
2023-09-27,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-09-27T12:04:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.33,15.7,637
2023-10-02,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-10-02T13:36:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.81,15.7,565
2023-11-01,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-11-01T11:12:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.78,11.8,475
2023-12-04,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2023-12-04T11:27:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,7.9,8.2,505
2024-02-14,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2024-02-14T09:58:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.1,9.8,507
2025-08-04,SW-50280545,AVON DOWNSTREAM BICKTON GQA,414640,111310,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - RIVERS,2025-08-04T14:03:00Z,MONITORING  (NATIONAL AGENCY POLICY),RIVER / RUNNING SURFACE WATER,8.18,18,543
2020-01-20,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2020-01-20T10:06:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.05,5.4,575
2020-02-07,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2020-02-07T09:43:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.05,6.9,571
2020-03-12,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2020-03-12T09:48:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,7.96,9.4,530
2021-04-29,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-04-29T10:03:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.25,9.9,561
2021-05-13,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-05-13T11:25:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.15,13.1,551
2021-06-10,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-06-10T11:31:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.17,17.7,551
2021-07-26,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-07-26T10:34:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,7.99,17.9,566
2021-08-11,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-08-11T11:02:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.13,16.7,607
2021-09-13,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-09-13T10:17:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8,16.3,572
2021-10-18,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-10-18T11:00:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,7.94,12,576
2021-11-05,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-11-05T10:40:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.11,8,563
2021-12-02,SW-50260232,BICKTON EARTHPONDS INLET (PREVIOUSLY H.AVON U/S BICKTON A3 CHANGED NOV 2001),414798,112955,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-12-02T14:53:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,8.21,7.1,566
2020-01-20,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2020-01-20T10:29:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,5.6,NA
2020-02-07,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2020-02-07T10:08:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,6.9,NA
2020-03-12,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2020-03-12T10:16:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,9.3,NA
2021-04-29,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-04-29T10:45:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,10,NA
2021-05-13,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-05-13T10:43:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,12.9,NA
2021-06-10,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-06-10T11:18:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,17.7,NA
2021-07-26,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-07-26T10:16:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,17.6,NA
2021-08-11,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-08-11T10:45:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,16.5,NA
2021-09-13,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-09-13T10:09:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,16.4,NA
2021-10-18,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-10-18T10:15:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,11.8,NA
2021-11-05,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-11-05T10:08:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,7.8,NA
2021-12-02,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2021-12-02T15:13:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,6.8,NA
2022-01-06,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-01-06T15:06:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,5.8,NA
2022-02-02,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-02-02T10:32:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,9.1,NA
2022-03-03,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-03-03T10:47:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,9,NA
2022-04-05,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-04-05T10:09:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,10.5,NA
2022-05-13,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-05-13T13:54:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,14.1,NA
2022-06-06,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-06-06T11:07:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,15.1,NA
2022-08-11,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-08-11T10:00:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,19.7,NA
2022-09-26,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-09-26T10:43:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,13.3,NA
2022-10-11,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-10-11T11:11:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,10.8,NA
2022-11-07,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-11-07T11:48:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,12,NA
2022-12-08,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2022-12-08T14:10:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,5.7,NA
2023-01-24,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2023-01-24T10:58:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,3.7,NA
2023-02-10,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2023-02-10T12:19:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,7.1,NA
2023-03-09,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2023-03-09T12:17:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,7.2,NA
2023-07-12,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2023-07-12T10:10:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,16.5,NA
2023-08-21,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2023-08-21T11:57:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,17.7,NA
2023-09-20,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2023-09-20T11:25:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,15.1,NA
2023-10-10,SW-50260210,BICKTON RACEWAY INLET (PREVIOUSLY H.AVON U/S BICKTON A1-CHANGED NOV 2001),414804,112738,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,FRESHWATER - COMPARATIVE INLET POINTS,2023-10-10T13:21:00Z,COMPLIANCE AUDIT (PERMIT),RIVER / RUNNING SURFACE WATER,NA,14.4,NA
2024-09-06,SW-5028GW02,"BISTERNE GARDENS, RINGWOOD WELL",415200,100600,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,GROUNDWATER - WELLS & ADITS,2024-09-06T10:02:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),GROUNDWATER - PURGED/PUMPED/REFILLED,8.01,17.3,574
2025-04-10,SW-5028GW02,"BISTERNE GARDENS, RINGWOOD WELL",415200,100600,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,GROUNDWATER - WELLS & ADITS,2025-04-10T10:40:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),GROUNDWATER - PURGED/PUMPED/REFILLED,8.1,10.9,523
2025-09-29,SW-5028GW02,"BISTERNE GARDENS, RINGWOOD WELL",415200,100600,SouthWest,SOUTH WEST - WESSEX,EAST WESSEX,OPEN,GROUNDWATER - WELLS & ADITS,2025-09-29T12:12:00Z,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),GROUNDWATER - PURGED/PUMPED/REFILLED,7.9,14.9,539
